1606144145.878013,3
1606144145.981659,3
1606144146.101385,3
1606144146.205304,3
1606144146.308189,5
1606144146.422114,5
1606144146.526192,3
1606144146.656378,4
1606144146.769068,2
1606144146.872039,4
1606144147.009413,2
1606144147.123357,4
1606144147.227060,2
1606144147.330181,3
1606144147.435684,5
1606144147.550741,3
1606144147.667577,5
1606144147.787660,2
1606144147.907065,4
1606144148.029443,3
1606144148.175138,3
1606144148.307275,3
1606144148.410507,2
1606144148.517934,3
1606144148.625349,2
1606144148.728625,3
1606144148.832894,5
1606144148.946562,4
1606144149.070443,1
1606144149.191195,4
1606144149.303546,3
1606144149.407462,2
1606144149.511442,4
1606144149.618683,2
1606144149.722027,4
1606144149.826335,2
1606144149.929359,3
1606144150.033789,1
1606144150.149459,3
1606144150.256941,2
1606144150.360485,3
1606144150.471071,1
1606144150.580266,4
1606144150.692003,5
1606144150.812048,3
1606144150.924446,3
1606144151.028382,2
1606144151.133529,2
1606144151.237809,3
1606144151.347935,4
1606144151.451385,3
1606144151.554891,4
1606144151.663232,2
1606144151.772289,3
1606144151.875274,1
1606144152.000290,5
1606144152.103186,3
1606144152.230190,2
1606144152.336586,3
1606144152.439911,5
1606144152.551932,3
1606144152.655531,3
1606144152.759516,2
1606144152.898013,2
1606144153.010771,3
1606144153.117064,4
1606144153.240267,4
1606144153.346261,5
1606144153.451419,2
1606144153.584030,5
1606144153.700394,2
1606144153.834025,5
1606144153.939281,2
1606144154.045085,5
1606144154.149984,2
1606144154.258352,5
1606144154.362051,4
1606144154.466260,4
1606144154.569802,0
1606144154.675179,3
1606144154.778852,3
1606144154.899072,4
1606144155.026302,4
1606144155.136832,3
1606144155.241067,4
1606144155.344550,3
1606144155.457900,4
1606144155.560818,2
1606144155.666120,4
1606144155.771336,2
1606144155.874780,4
1606144155.977879,2
1606144156.083508,3
1606144156.198112,3
1606144156.320326,3
1606144156.467115,2
1606144156.572916,3
1606144156.714365,2
1606144156.856570,4
1606144156.959670,2
1606144157.064037,4
1606144157.167117,1
1606144157.271221,3
1606144157.375012,4
1606144157.478645,3
1606144157.582878,5
1606144157.693646,4
1606144157.799686,3
1606144157.902640,5
1606144158.011222,0
1606144158.145910,2
1606144158.267001,2
1606144158.375263,3
1606144158.495160,1
1606144158.632404,4
1606144158.765492,3
1606144158.885846,4
1606144158.990068,2
1606144159.093161,5
1606144159.196588,1
1606144159.303511,3
1606144159.407006,2
1606144159.509787,3
1606144159.613691,2
1606144159.717443,3
1606144159.820530,3
1606144159.923765,3
1606144160.041779,3
1606144160.145092,3
1606144160.254052,4
1606144160.372385,4
1606144160.491730,4
1606144160.651750,3
1606144160.774170,5
1606144160.893728,1
1606144160.997913,3
1606144161.112809,1
1606144161.268490,3
1606144161.403640,3
1606144161.513588,1
1606144161.620030,3
1606144161.735861,1
1606144161.880394,3
1606144161.985192,3
1606144162.087929,4
1606144162.191451,2
1606144162.300140,3
1606144162.404147,2
1606144162.514398,2
1606144162.632291,5
1606144162.738991,3
1606144162.842866,4
1606144162.948075,3
1606144163.051409,4
1606144163.156387,5
1606144163.262104,2
1606144163.377447,5
1606144163.481574,1
1606144163.623039,4
1606144163.797526,2
1606144163.915887,4
1606144164.025430,3
1606144164.129532,3
1606144164.257220,4
1606144164.399360,3
1606144164.510244,4
1606144164.652733,3
1606144164.758123,4
1606144164.869406,2
1606144164.974255,4
1606144165.125224,5
1606144165.243631,1
1606144165.383597,0
1606144165.502165,4
1606144165.627159,4
1606144165.753989,3
1606144165.857768,4
1606144165.961619,2
1606144166.089206,5
1606144166.199783,2
1606144166.312429,3
1606144166.421419,3
1606144166.529379,3
1606144166.643114,2
1606144166.756090,4
1606144166.908816,4
1606144167.028436,5
1606144167.146389,3
1606144167.258270,4
1606144167.365931,3
1606144167.472206,3
1606144167.576617,3
1606144167.690676,3
1606144167.795565,1
1606144167.901100,3
1606144168.005541,4
1606144168.117569,3
1606144168.227844,4
1606144168.338740,1
1606144168.454218,4
1606144168.570216,4
1606144168.673623,4
1606144168.797825,4
1606144168.901373,4
1606144169.004552,5
1606144169.108282,2
1606144169.211683,4
1606144169.338807,3
1606144169.449691,1
1606144169.553436,4
1606144169.671576,4
1606144169.775535,3
1606144169.879669,4
1606144169.988560,1
1606144170.092283,3
1606144170.195947,4
1606144170.301886,1
1606144170.406934,4
1606144170.521433,4
1606144170.626644,4
1606144170.729608,5
1606144170.870474,3
1606144170.984776,5
1606144171.088865,2
1606144171.209368,5
1606144171.313150,3
1606144171.417665,4
1606144171.522027,4
1606144171.626908,3
1606144171.731027,5
1606144171.836203,2
1606144171.941162,5
1606144172.054960,3
1606144172.158599,4
1606144172.261567,5
1606144172.365550,4
1606144172.468569,5
1606144172.571777,2
1606144172.678424,4
1606144172.799122,5
1606144172.905358,2
1606144173.010765,1
1606144173.116116,3
1606144173.227468,5
1606144173.344498,2
1606144173.448779,4
1606144173.552193,1
1606144173.658061,3
1606144173.761309,3
1606144173.893486,4
1606144173.997754,2
1606144174.101146,5
1606144174.204266,1
1606144174.308218,3
1606144174.413153,5
1606144174.516483,3
1606144174.632815,2
1606144174.735931,3
1606144174.840589,1
1606144174.943441,3
1606144175.052553,2
1606144175.156559,4
1606144175.259486,5
1606144175.362988,2
1606144175.474683,5
1606144175.585290,4
1606144175.694019,1
1606144175.814598,3
1606144175.927615,3
1606144176.031140,5
1606144176.140670,2
1606144176.253116,3
1606144176.357013,4
1606144176.460999,2
1606144176.571402,4
1606144176.700483,2
1606144176.817637,4
1606144176.925783,1
1606144177.034424,4
1606144177.190807,2
1606144177.299156,1
1606144177.405969,3
1606144177.515493,1
1606144177.620167,3
1606144177.727958,4
1606144177.849865,3
1606144177.964004,3
1606144178.085136,2
1606144178.201752,3
1606144178.328373,5
1606144178.433113,2
1606144178.541043,3
1606144178.655680,4
1606144178.798660,5
1606144178.911222,4
1606144179.024542,4
1606144179.139458,1
1606144179.254430,3
1606144179.358878,2
1606144179.466997,4
1606144179.587085,2
1606144179.703740,3
1606144179.816453,3
1606144179.934770,3
1606144180.045202,4
1606144180.156470,2
1606144180.282490,2
1606144180.438356,1
1606144180.541461,2
1606144180.644315,3
1606144180.749549,3
1606144180.858330,4
1606144180.962130,4
1606144181.066624,2
1606144181.170431,4
1606144181.299872,2
1606144181.415836,4
1606144181.557739,2
1606144181.681828,1
1606144181.795760,3
1606144181.917093,3
1606144182.042685,5
1606144182.157943,3
1606144182.276200,0
1606144182.403602,3
1606144182.534080,2
1606144182.641206,3
1606144182.744521,5
1606144182.856629,4
1606144182.963861,1
1606144183.077117,3
1606144183.180578,3
1606144183.285034,4
1606144183.388858,1
1606144183.492210,3
1606144183.596634,1
1606144183.704041,3
1606144183.807486,1
1606144183.910933,4
1606144184.023054,1
1606144184.149683,3
1606144184.257496,5
1606144184.363366,4
1606144184.485971,5
1606144184.590523,2
1606144184.698600,4
1606144184.806557,2
1606144184.922943,4
1606144185.039674,4
1606144185.155226,4
1606144185.266638,1
1606144185.389899,3
1606144185.494437,5
1606144185.602509,2
1606144185.707008,4
1606144185.837343,3
1606144185.968370,4
1606144186.072416,2
1606144186.188271,5
1606144186.292495,1
1606144186.397384,3
1606144186.502657,5
1606144186.609611,2
1606144186.759919,0
1606144186.886928,4
1606144187.002185,0
1606144187.117751,0
1606144187.238483,0
1606144187.352041,1
1606144187.482549,1
1606144187.588498,0
1606144187.696488,0
1606144187.815879,0
1606144187.926708,0
1606144188.054641,0
1606144188.159855,0
1606144188.267033,0
1606144188.379870,0
1606144188.500741,0
1606144188.608464,0
1606144188.723329,0
1606144188.836591,0
1606144188.939539,0
1606144189.043153,0
1606144189.173865,0
1606144189.285438,0
1606144189.403870,0
